subjID,experimentName,versionName,windowWidth,Z-Scored RT,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,misscaled,object,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,keyPress,accuracy,RT,ratingTrialNum,rating,ratingObject,ratingScene,experimentTime,totalTime,age,gender
566526,OSSe4,v1,1240,0.5080352540716316,644,1536,864,5-15-2023,11-7-44,2,5,large,classroom,scaled,computer.png,1,zo,classroom,c2_zo.png,c,1,1353,5,3,computer.png,c2_zo.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-1.1465424662276074,644,1536,864,5-15-2023,11-7-44,2,6,large,laundromat,misscaled,shirt.png,0,zi,kitchen,k1_zi.png,c,0,1032,6,1,shirt.png,k1_zi.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-0.9403645571560512,644,1536,864,5-15-2023,11-7-44,2,7,small,bathroom,misscaled,floss.png,1,zo,bathroom,b3_zo.png,c,1,1072,7,3,floss.png,b3_zo.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-0.5692443208272499,644,1536,864,5-15-2023,11-7-44,2,8,small,bathroom,scaled,lipstick.png,0,zi,classroom,c1_zi.png,m,1,1144,8,4,lipstick.png,c1_zi.png,164158,281189,61,Man
566526,OSSe4,v1,1240,1.2399668312756562,644,1536,864,5-15-2023,11-7-44,2,9,large,classroom,scaled,clipboard.png,1,zo,classroom,c0_zo.png,c,1,1495,9,5,clipboard.png,c0_zo.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-0.7393410958112838,644,1536,864,5-15-2023,11-7-44,2,10,small,classroom,scaled,paperclip.png,1,zi,classroom,c2_zi.png,c,1,1111,10,4,paperclip.png,c2_zi.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-0.7341866480844949,644,1536,864,5-15-2023,11-7-44,2,11,large,bathroom,scaled,loofah.png,0,zo,classroom,c3_zo.png,c,0,1112,11,5,loofah.png,c3_zo.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-0.6929510662701837,644,1536,864,5-15-2023,11-7-44,2,12,large,laundromat,scaled,shorts.png,0,zo,classroom,c5_zo.png,m,1,1120,12,4,shorts.png,c5_zo.png,164158,281189,61,Man
566526,OSSe4,v1,1240,0.9100821767611663,644,1536,864,5-15-2023,11-7-44,2,13,small,classroom,scaled,binderclip.png,1,zi,classroom,c3_zi.png,c,1,1431,13,3,binderclip.png,c3_zi.png,164158,281189,61,Man
566526,OSSe4,v1,1240,0.24515842000539737,644,1536,864,5-15-2023,11-7-44,2,14,large,laundromat,misscaled,detergent.png,1,zi,laundromat,l5_zi.png,c,1,1302,14,3,detergent.png,l5_zi.png,164158,281189,61,Man
566526,OSSe4,v1,1240,-0.07957178678230374,644,1536,864,5-15-2023,11-7-44,2,15,large,kitchen,misscaled,toaster.png,0,zi,laundromat,l3_zi.png,m,1,1239,15,2,toaster.png,l3_zi.png,164158,281189,61,Man
752926,OSSe4,v1,1422,-0.2872044749195524,632,1280,720,5-15-2023,9-10-44,1,0,small,laundromat,scaled,socks.png,1,zi,laundromat,l4_zi.png,c,1,1112,0,3,socks.png,l4_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-1.32209882013477,632,1280,720,5-15-2023,9-10-44,1,1,large,laundromat,scaled,shorts.png,1,zo,laundromat,l3_zo.png,c,1,869,1,5,shorts.png,l3_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-0.22332210793095875,632,1280,720,5-15-2023,9-10-44,1,2,small,bathroom,scaled,floss.png,0,zi,classroom,c3_zi.png,c,0,1127,2,5,floss.png,c3_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-1.2582164531461764,632,1280,720,5-15-2023,9-10-44,1,3,large,laundromat,scaled,detergent.png,1,zo,laundromat,l4_zo.png,c,1,884,3,4,detergent.png,l4_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-0.7982634108283019,632,1280,720,5-15-2023,9-10-44,1,4,small,bathroom,scaled,nailclipper.png,1,zi,bathroom,b1_zi.png,c,1,992,4,4,nailclipper.png,b1_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-0.5256986450103022,632,1280,720,5-15-2023,9-10-44,1,5,large,classroom,misscaled,notebook.png,1,zi,classroom,c2_zi.png,m,0,1056,5,1,notebook.png,c2_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-1.006945809657708,632,1280,720,5-15-2023,9-10-44,1,6,large,bathroom,misscaled,tissuebox.png,1,zi,bathroom,b3_zi.png,c,1,943,6,1,tissuebox.png,b3_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-0.27868682598774,632,1280,720,5-15-2023,9-10-44,1,7,large,bathroom,misscaled,hairdryer.png,0,zi,classroom,c5_zi.png,m,1,1114,7,1,hairdryer.png,c5_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,1.020254636113665,632,1280,720,5-15-2023,9-10-44,1,8,small,kitchen,scaled,saltshaker.png,0,zi,classroom,c0_zi.png,m,1,1419,8,3,saltshaker.png,c0_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-0.6704986768511145,632,1280,720,5-15-2023,9-10-44,1,9,small,bathroom,misscaled,lipstick.png,1,zo,bathroom,b5_zo.png,c,1,1022,9,5,lipstick.png,b5_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,-0.2744280015218337,632,1280,720,5-15-2023,9-10-44,1,10,small,laundromat,misscaled,coins.png,0,zo,bathroom,b3_zo.png,m,1,1115,10,5,coins.png,b3_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,0.8413840085456027,632,1280,720,5-15-2023,9-10-44,1,11,large,bathroom,scaled,loofah.png,0,zo,kitchen,k2_zo.png,m,1,1377,11,5,loofah.png,k2_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,0.24088975885282202,632,1280,720,5-15-2023,9-10-44,1,12,large,kitchen,scaled,kettle.png,0,zo,laundromat,l5_zo.png,m,1,1236,12,3,kettle.png,l5_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,1.9146077739539766,632,1280,720,5-15-2023,9-10-44,1,13,large,classroom,misscaled,computer.png,0,zi,laundromat,l3_zi.png,m,1,1629,13,1,computer.png,l3_zi.png,123978,204828,59,Man
752926,OSSe4,v1,1422,1.1139487743636023,632,1280,720,5-15-2023,9-10-44,1,14,small,classroom,misscaled,binderclip.png,0,zo,laundromat,l0_zo.png,m,1,1441,14,5,binderclip.png,l0_zo.png,123978,204828,59,Man
752926,OSSe4,v1,1422,1.5142782741587895,632,1280,720,5-15-2023,9-10-44,1,15,small,laundromat,misscaled,tidepod.png,1,zo,laundromat,l2_zo.png,c,1,1535,15,4,tidepod.png,l2_zo.png,123978,204828,59,Man
986867,OSSe4,v1,1512,-0.3079502214584553,865,1512,982,5-15-2023,10-52-42,1,0,large,laundromat,scaled,shirt.png,1,zo,laundromat,l1_zo.png,c,1,715,0,3,shirt.png,l1_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.38469794020199555,865,1512,982,5-15-2023,10-52-42,1,1,large,kitchen,scaled,pot.png,1,zo,kitchen,k3_zo.png,c,1,710,1,3,pot.png,k3_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.3693483964532875,865,1512,982,5-15-2023,10-52-42,1,2,small,kitchen,misscaled,saltshaker.png,1,zo,kitchen,k4_zo.png,c,1,711,2,3,saltshaker.png,k4_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,1.9637822533503362,865,1512,982,5-15-2023,10-52-42,1,3,small,kitchen,misscaled,spoon.png,0,zo,classroom,c0_zo.png,m,1,863,3,4,spoon.png,c0_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,0.6283719472127358,865,1512,982,5-15-2023,10-52-42,1,4,large,bathroom,scaled,loofah.png,0,zo,classroom,c2_zo.png,m,1,776,4,5,loofah.png,c2_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,1.4572473096429706,865,1512,982,5-15-2023,10-52-42,1,5,small,laundromat,misscaled,tidepod.png,1,zo,laundromat,l4_zo.png,c,1,830,5,3,tidepod.png,l4_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.7070383589248646,865,1512,982,5-15-2023,10-52-42,1,6,large,classroom,misscaled,computer.png,0,zi,bathroom,b5_zi.png,m,1,689,6,4,computer.png,b5_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.47679520269424386,865,1512,982,5-15-2023,10-52-42,1,7,small,classroom,misscaled,binderclip.png,0,zo,kitchen,k2_zo.png,m,1,704,7,4,binderclip.png,k2_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.7684365339196968,865,1512,982,5-15-2023,10-52-42,1,8,small,laundromat,scaled,socks.png,0,zi,kitchen,k1_zi.png,m,1,685,8,4,socks.png,k1_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.9372815151554854,865,1512,982,5-15-2023,10-52-42,1,9,large,classroom,misscaled,notebook.png,1,zi,classroom,c5_zi.png,c,1,674,9,3,notebook.png,c5_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.8912328839093612,865,1512,982,5-15-2023,10-52-42,1,10,large,classroom,scaled,clipboard.png,0,zo,laundromat,l0_zo.png,c,0,677,10,4,clipboard.png,l0_zo.png,162183,288467,34,Man
986867,OSSe4,v1,1512,1.8256363596119638,865,1512,982,5-15-2023,10-52-42,1,11,small,classroom,scaled,paperclip.png,1,zi,classroom,c2_zi.png,c,1,854,11,3,paperclip.png,c2_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.7530869901709888,865,1512,982,5-15-2023,10-52-42,1,12,large,laundromat,misscaled,detergent.png,1,zi,laundromat,l1_zi.png,m,0,686,12,3,detergent.png,l1_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.47679520269424386,865,1512,982,5-15-2023,10-52-42,1,13,small,laundromat,scaled,coins.png,0,zi,classroom,c1_zi.png,m,1,704,13,5,coins.png,c1_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,0.8432655596946486,865,1512,982,5-15-2023,10-52-42,1,14,large,laundromat,misscaled,shorts.png,0,zi,classroom,c4_zi.png,m,1,790,14,1,shorts.png,c4_zi.png,162183,288467,34,Man
986867,OSSe4,v1,1512,-0.6456401839300324,865,1512,982,5-15-2023,10-52-42,1,15,small,bathroom,scaled,floss.png,1,zi,bathroom,b3_zi.png,c,1,693,15,3,floss.png,b3_zi.png,162183,288467,34,Man
657504,OSSe4,v1,1280,1.5682674471404545,881,1280,1024,5-15-2023,7-47-25,3,2,large,bathroom,misscaled,hairdryer.png,1,zi,bathroom,b1_zi.png,c,1,1824,2,4,hairdryer.png,b1_zi.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,0.2363142728567808,881,1280,1024,5-15-2023,7-47-25,3,3,large,kitchen,scaled,toaster.png,0,zo,laundromat,l0_zo.png,m,1,1514,3,3,toaster.png,l0_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,0.9839266997127782,881,1280,1024,5-15-2023,7-47-25,3,5,large,kitchen,scaled,kettle.png,1,zo,kitchen,k2_zo.png,c,1,1688,5,1,kettle.png,k2_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,0.6874597028560896,881,1280,1024,5-15-2023,7-47-25,3,6,small,kitchen,scaled,spoon.png,0,zi,laundromat,l2_zi.png,c,0,1619,6,5,spoon.png,l2_zi.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-1.542487708283351,881,1280,1024,5-15-2023,7-47-25,3,7,small,bathroom,misscaled,nailclipper.png,0,zo,laundromat,l2_zo.png,c,0,1100,7,4,nailclipper.png,l2_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-0.7862820351416525,881,1280,1024,5-15-2023,7-47-25,3,8,small,laundromat,misscaled,coins.png,1,zo,laundromat,l3_zo.png,c,1,1276,8,4,coins.png,l3_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-1.211647726283858,881,1280,1024,5-15-2023,7-47-25,3,9,large,classroom,misscaled,notebook.png,1,zi,classroom,c3_zi.png,m,0,1177,9,1,notebook.png,c3_zi.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,0.9323672219985716,881,1280,1024,5-15-2023,7-47-25,3,10,large,laundromat,scaled,shirt.png,1,zo,laundromat,l1_zo.png,c,1,1676,10,1,shirt.png,l1_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-0.8163583971416064,881,1280,1024,5-15-2023,7-47-25,3,11,large,classroom,misscaled,computer.png,0,zi,bathroom,b2_zi.png,m,1,1269,11,5,computer.png,b2_zi.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-0.4769251688564122,881,1280,1024,5-15-2023,7-47-25,3,12,small,kitchen,misscaled,sponge.png,1,zo,kitchen,k0_zo.png,c,1,1348,12,2,sponge.png,k0_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-0.05155947771420672,881,1280,1024,5-15-2023,7-47-25,3,13,large,laundromat,scaled,shorts.png,0,zo,classroom,c3_zo.png,m,1,1447,13,5,shorts.png,c3_zo.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,-0.6831630797132391,881,1280,1024,5-15-2023,7-47-25,3,14,small,kitchen,scaled,saltshaker.png,1,zi,kitchen,k5_zi.png,c,1,1300,14,1,saltshaker.png,k5_zi.png,192358,440299,45,Woman
657504,OSSe4,v1,1280,1.1600882485696513,881,1280,1024,5-15-2023,7-47-25,3,15,small,bathroom,scaled,floss.png,1,zi,bathroom,b0_zi.png,c,1,1729,15,1,floss.png,b0_zi.png,192358,440299,45,Woman
425810,OSSe4,v1,1920,-0.5890099962386561,969,1920,1080,5-16-2023,0-50-20,3,1,large,classroom,misscaled,clipboard.png,1,zi,classroom,c4_zi.png,c,1,1597,1,3,clipboard.png,c4_zi.png,112966,504832,35,Man
425810,OSSe4,v1,1920,0.432685068326976,969,1920,1080,5-16-2023,0-50-20,3,2,large,kitchen,scaled,toaster.png,0,zo,laundromat,l4_zo.png,m,1,1719,2,2,toaster.png,l4_zo.png,112966,504832,35,Man
425810,OSSe4,v1,1920,-0.32102440553291656,969,1920,1080,5-16-2023,0-50-20,3,3,small,bathroom,misscaled,nailclipper.png,0,zo,kitchen,k1_zo.png,m,1,1629,3,1,nailclipper.png,k1_zo.png,112966,504832,35,Man
425810,OSSe4,v1,1920,0.0809539805256928,969,1920,1080,5-16-2023,0-50-20,3,4,small,laundromat,misscaled,tidepod.png,0,zo,bathroom,b0_zo.png,c,0,1677,4,2,tidepod.png,b0_zo.png,112966,504832,35,Man
425810,OSSe4,v1,1920,0.22332132558811693,969,1920,1080,5-16-2023,0-50-20,3,5,small,laundromat,misscaled,coins.png,1,zo,laundromat,l3_zo.png,m,0,1694,5,1,coins.png,l3_zo.png,112966,504832,35,Man
425810,OSSe4,v1,1920,0.8346634543855853,969,1920,1080,5-16-2023,0-50-20,3,6,large,classroom,misscaled,notebook.png,0,zi,bathroom,b2_zi.png,m,1,1767,6,4,notebook.png,b2_zi.png,112966,504832,35,Man
425810,OSSe4,v1,1920,-0.3712717037902427,969,1920,1080,5-16-2023,0-50-20,3,7,small,bathroom,scaled,floss.png,1,zi,bathroom,b0_zi.png,c,1,1623,7,2,floss.png,b0_zi.png,112966,504832,35,Man
425810,OSSe4,v1,1920,2.5095733962964575,969,1920,1080,5-16-2023,0-50-20,3,8,small,kitchen,scaled,spoon.png,1,zi,kitchen,k0_zi.png,c,1,1967,8,1,spoon.png,k0_zi.png,112966,504832,35,Man
425810,OSSe4,v1,1920,-1.6442032596425058,969,1920,1080,5-16-2023,0-50-20,3,10,large,kitchen,scaled,kettle.png,1,zo,kitchen,k5_zo.png,c,1,1471,10,2,kettle.png,k5_zo.png,112966,504832,35,Man
425810,OSSe4,v1,1920,-0.3377735049520253,969,1920,1080,5-16-2023,0-50-20,3,12,large,kitchen,scaled,pot.png,1,zo,kitchen,k4_zo.png,c,1,1627,12,3,pot.png,k4_zo.png,112966,504832,35,Man
425810,OSSe4,v1,1920,-0.5136390488526669,969,1920,1080,5-16-2023,0-50-20,3,13,large,bathroom,misscaled,loofah.png,0,zi,kitchen,k3_zi.png,m,1,1606,13,2,loofah.png,k3_zi.png,112966,504832,35,Man
425810,OSSe4,v1,1920,-0.3042753061138078,969,1920,1080,5-16-2023,0-50-20,3,14,large,laundromat,scaled,detergent.png,0,zo,classroom,c5_zo.png,m,1,1631,14,3,detergent.png,c5_zo.png,112966,504832,35,Man
853028,OSSe4,v1,1319,1.5714366950813772,966,1920,1080,5-15-2023,10-27-10,1,0,small,bathroom,misscaled,nailclipper.png,1,zo,bathroom,b4_zo.png,m,0,1222,0,5,nailclipper.png,b4_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-0.2420217035808629,966,1920,1080,5-15-2023,10-27-10,1,1,small,kitchen,misscaled,sponge.png,1,zo,kitchen,k4_zo.png,c,1,956,1,4,sponge.png,k4_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-0.14657652470390287,966,1920,1080,5-15-2023,10-27-10,1,2,large,classroom,scaled,clipboard.png,1,zo,classroom,c0_zo.png,c,1,970,2,3,clipboard.png,c0_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,0.6647074957502572,966,1920,1080,5-15-2023,10-27-10,1,3,small,bathroom,scaled,floss.png,1,zi,bathroom,b0_zi.png,c,1,1089,3,3,floss.png,b0_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-1.3191887223351257,966,1920,1080,5-15-2023,10-27-10,1,4,large,bathroom,scaled,hairdryer.png,1,zo,bathroom,b1_zo.png,c,1,798,4,4,hairdryer.png,b1_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,1.0873932879196515,966,1920,1080,5-15-2023,10-27-10,1,5,large,kitchen,misscaled,kettle.png,0,zi,classroom,c1_zi.png,m,1,1151,5,1,kettle.png,c1_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-0.41927703578093145,966,1920,1080,5-15-2023,10-27-10,1,6,large,kitchen,misscaled,toaster.png,0,zi,bathroom,b1_zi.png,m,1,930,6,1,toaster.png,b1_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,0.06476637138079429,966,1920,1080,5-15-2023,10-27-10,1,7,small,bathroom,misscaled,lipstick.png,0,zo,kitchen,k2_zo.png,m,1,1001,7,5,lipstick.png,k2_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-0.7942402385118458,966,1920,1080,5-15-2023,10-27-10,1,8,small,kitchen,scaled,spoon.png,1,zi,kitchen,k1_zi.png,c,1,875,8,3,spoon.png,k1_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,2.1645603066739145,966,1920,1080,5-15-2023,10-27-10,1,9,large,classroom,scaled,computer.png,0,zo,kitchen,k5_zo.png,m,1,1309,9,3,computer.png,k5_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,0.010226269165388572,966,1920,1080,5-15-2023,10-27-10,1,10,large,bathroom,misscaled,tissuebox.png,1,zi,bathroom,b5_zi.png,c,1,993,10,1,tissuebox.png,b5_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-0.4397295741117086,966,1920,1080,5-15-2023,10-27-10,1,11,small,kitchen,misscaled,saltshaker.png,0,zo,bathroom,b5_zo.png,m,1,927,11,5,saltshaker.png,b5_zo.png,148672,278917,41,Man
853028,OSSe4,v1,1319,0.3988244974501543,966,1920,1080,5-15-2023,10-27-10,1,12,large,bathroom,misscaled,loofah.png,1,zi,bathroom,b3_zi.png,c,1,1050,12,3,loofah.png,b3_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-1.1351158773581316,966,1920,1080,5-15-2023,10-27-10,1,13,small,laundromat,scaled,coins.png,0,zi,kitchen,k2_zi.png,m,1,825,13,5,coins.png,k2_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-0.07158388415772,966,1920,1080,5-15-2023,10-27-10,1,14,small,classroom,scaled,paperclip.png,0,zi,laundromat,l0_zi.png,m,1,981,14,5,paperclip.png,l0_zi.png,148672,278917,41,Man
853028,OSSe4,v1,1319,-1.3941813628813087,966,1920,1080,5-15-2023,10-27-10,1,15,large,laundromat,scaled,shorts.png,0,zo,classroom,c1_zo.png,m,1,787,15,4,shorts.png,c1_zo.png,148672,278917,41,Man
873192,OSSe4,v1,1280,0.014547986036076235,598,1280,800,5-16-2023,7-25-49,2,0,large,classroom,scaled,clipboard.png,1,zo,classroom,c3_zo.png,c,1,1131,0,4,clipboard.png,c3_zo.png,152016,276883,35,Man
873192,OSSe4,v1,1280,-0.7859460748758258,598,1280,800,5-16-2023,7-25-49,2,1,large,kitchen,scaled,pot.png,0,zo,laundromat,l2_zo.png,m,1,990,1,4,pot.png,l2_zo.png,152016,276883,35,Man
873192,OSSe4,v1,1280,0.75826941851451,598,1280,800,5-16-2023,7-25-49,2,2,small,laundromat,misscaled,tidepod.png,1,zo,laundromat,l0_zo.png,m,0,1262,2,4,tidepod.png,l0_zo.png,152016,276883,35,Man
873192,OSSe4,v1,1280,-0.3544740987814673,598,1280,800,5-16-2023,7-25-49,2,3,large,classroom,misscaled,notebook.png,0,zi,laundromat,l3_zi.png,m,1,1066,3,2,notebook.png,l3_zi.png,152016,276883,35,Man
873192,OSSe4,v1,1280,0.9115555152848743,598,1280,800,5-16-2023,7-25-49,2,4,small,classroom,scaled,paperclip.png,0,zi,bathroom,b5_zi.png,m,1,1289,4,5,paperclip.png,b5_zi.png,152016,276883,35,Man
873192,OSSe4,v1,1280,1.7404358904135104,598,1280,800,5-16-2023,7-25-49,2,5,small,bathroom,misscaled,nailclipper.png,0,zo,kitchen,k3_zo.png,m,1,1435,5,5,nailclipper.png,k3_zo.png,152016,276883,35,Man
873192,OSSe4,v1,1280,-0.9335549088028432,598,1280,800,5-16-2023,7-25-49,2,6,small,laundromat,scaled,socks.png,1,zi,laundromat,l5_zi.png,c,1,964,6,3,socks.png,l5_zi.png,152016,276883,35,Man
873192,OSSe4,v1,1280,-0.45098756711836324,598,1280,800,5-16-2023,7-25-49,2,7,small,bathroom,misscaled,lipstick.png,1,zo,bathroom,b5_zo.png,c,1,1049,7,4,lipstick.png,b5_zo.png,152016,276883,35,Man
